[2026-04-18 15:58:17] [INFO    ] discord.client: logging in using static token
[2026-04-18 15:58:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'READY', 's': 1, 'op': 0, 'd': {'v': 10, 'user_settings': {}, 'user': {'verified': True, 'username': 'Nami', 'primary_guild': None, 'mfa_enabled': False, 'id': '1492397899827511317', 'global_name': None, 'flags': 0, 'email': None, 'discriminator': '1471', 'clan': None, 'bot': True, 'avatar': '0d04c5d51730c8f1f2ae089f4db02596'}, 'session_type': 'normal', 'session_id': '8d85fba3f3a626fc19522d9eedfdf51c', 'resume_gateway_url': 'wss://gateway-us-east1-b.discord.gg', 'relationships': [], 'private_channels': [], 'presences': [], 'guilds': [{'unavailable': True, 'id': '1453062552010358899'}], 'guild_join_requests': [], 'geo_ordered_rtc_regions': ['india', 'dubai', 'singapore', 'jakarta', 'hongkong'], 'game_relationships': [], 'auth': {}, 'application': {'id': '1492397899827511317', 'flags_new': '557056', 'flags': 557056}, '_trace': ['["gateway-prd-arm-us-east1-b-6ct1",{"micros":182925,"calls":["id_created",{"micros":913,"calls":[]},"session_lookup_time",{"micros":296,"calls":[]},"session_lookup_finished",{"micros":24,"calls":[]},"sessions-prd-gcp-us-east1-b-171",{"micros":180122,"calls":["start_session",{"micros":140978,"calls":["prd-rpc-5984c578c9-4d6x8",{"micros":41561,"calls":["get_user",{"micros":6682},"get_guilds",{"micros":9140},"send_scheduled_deletion_message",{"micros":26},"guild_join_requests",{"micros":6},"authorized_ip_coro",{"micros":12},"pending_payments",{"micros":1638},"apex_experiments",{"micros":87898},"sessions_experiments",{"micros":7},"played_application_ids",{"micros":5},"linked_users",{"micros":4},"ad_personalization_toggles_disabled",{"micros":4},"regional_feature_config",{"micros":14}]}]},"starting_guild_connect",{"micros":39,"calls":[]},"presence_started",{"micros":365,"calls":[]},"guilds_started",{"micros":68,"calls":[]},"lobbies_started",{"micros":1,"calls":[]},"guilds_connect",{"micros":1,"calls":[]},"presence_connect",{"micros":38628,"calls":[]},"connect_finished",{"micros":38644,"calls":[]},"build_ready",{"micros":12,"calls":[]},"clean_ready",{"micros":13,"calls":[]},"optimize_ready",{"micros":1,"calls":[]},"split_ready",{"micros":0,"calls":[]}]}]}]']}}
[2026-04-18 15:58:20] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-18 15:58:20] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: 8d85fba3f3a626fc19522d9eedfdf51c).
[2026-04-18 15:58:20] [DEBUG   ] discord.client: Dispatching event connect
[2026-04-18 15:58:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'max_video_channel_users': 25, 'icon': '390f90c7994c87c4d8418fa351fcb112', 'incidents_data': None, 'profile': None, 'stickers': [], 'soundboard_sounds': [], 'owner_configured_content_level': 0, 'lazy': True, 'owner_id': '986905075668619354', 'vanity_url_code': None, 'joined_at': '2026-04-11T05:49:52.869000+00:00', 'moderator_reporting': None, 'afk_channel_id': None, 'activity_instances': [], 'max_members': 25000000, 'official_message_color': None, 'roles': [{'version': 1766507509173, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1453062552010358899', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1775886592848, 'unicode_emoji': None, 'tags': {'bot_id': '1492397899827511317'}, 'position': 1, 'permissions': '463856987232', 'name': 'Nami', 'mentionable': False, 'managed': True, 'id': '1492401280839057420', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}], 'verification_role_id': None, 'id': '1453062552010358899', 'max_stage_video_channel_users': 50, 'name': 'da_server', 'guild_scheduled_events': [], 'explicit_content_filter': 0, 'nsfw': False, 'member_count': 2, 'members': [{'user': {'username': 'Nami', 'public_flags': 0, 'primary_guild': None, 'id': '1492397899827511317', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '1471', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '0d04c5d51730c8f1f2ae089f4db02596'}, 'roles': ['1492401280839057420'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-04-11T05:49:52.869000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'public_updates_channel_id': None, 'safety_alerts_channel_id': None, 'voice_states': [], 'threads': [], 'channels': [{'version': 1766507509177, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text channels', 'id': '1453062552572530830', 'flags': 0}, {'version': 1766507509180, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Voice channels', 'id': '1453062552572530831', 'flags': 0}, {'version': 1766507509197, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1453062552572530830', 'name': 'general', 'last_message_id': '1494176039981809716', 'id': '1453062552572530832', 'icon_emoji': {'name': '👋', 'id': None}, 'flags': 0}, {'version': 1766507509214, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1453062552572530831', 'name': 'General', 'last_message_id': None, 'id': '1453062552572530833', 'icon_emoji': {'name': '🎙', 'id': None}, 'flags': 0, 'bitrate': 64000}], 'discovery_splash': None, 'stage_instances': [], 'verification_level': 0, 'description': None, 'premium_subscription_count': 0, 'premium_features': None, 'afk_timeout': 300, 'features': [], 'nsfw_level': 0, 'presences': [], 'premium_tier': 0, 'region': 'deprecated', 'large': False, 'application_id': None, 'embedded_activities': [], 'premium_progress_bar_enabled_user_updated_at': None, 'system_channel_id': '1453062552572530832', 'system_channel_flags': 0, 'hub_type': None, 'emojis': [], 'banner': None, 'latest_onboarding_question_id': None, 'game_application_ids': None, 'inventory_settings': None, 'unavailable': False, 'home_header': None, 'premium_progress_bar_enabled': False, 'mfa_level': 0, 'splash': None, 'application_command_counts': {}, 'version': 1766508216352, 'preferred_locale': 'en-US', 'default_message_notifications': 0, 'experiments': {'evaluation_id': None, 'assignments': []}, 'rules_channel_id': None}}
[2026-04-18 15:58:20] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-18 15:58:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 3, 'op': 0, 'd': {'nonce': 'a1e23484b6e188f1a03237cb9124e852', 'members': [{'user': {'username': 'mlvkag', 'public_flags': 0, 'primary_guild': None, 'id': '986905075668619354', 'global_name': 'mg', 'display_name_styles': {'font_id': 4, 'effect_id': 4, 'colors': [11080677]}, 'display_name': 'mg', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '95fc28305024a943c3809b8a5db465aa'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-12-23T16:31:49.104000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'Nami', 'public_flags': 0, 'primary_guild': None, 'id': '1492397899827511317', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '1471', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '0d04c5d51730c8f1f2ae089f4db02596'}, 'roles': ['1492401280839057420'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-04-11T05:49:52.869000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1453062552010358899', 'chunk_index': 0, 'chunk_count': 1}}
[2026-04-18 15:58:20] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-18 15:58:20] [DEBUG   ] discord.state: Processed a chunk for 2 members in guild ID 1453062552010358899.
[2026-04-18 15:58:22] [DEBUG   ] discord.client: Dispatching event guild_available
[2026-04-18 15:58:22] [DEBUG   ] discord.client: Dispatching event ready
[2026-04-18 15:58:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 4, 'op': 0, 'd': {'user_id': '986905075668619354', 'timestamp': 1776508112, 'member': {'user': {'username': 'mlvkag', 'public_flags': 0, 'primary_guild': None, 'id': '986905075668619354', 'global_name': 'mg', 'display_name_styles': {'font_id': 4, 'effect_id': 4, 'colors': [11080677]}, 'display_name': 'mg', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '95fc28305024a943c3809b8a5db465aa'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-12-23T16:31:49.104000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1453062552572530832', 'guild_id': '1453062552010358899'}}
[2026-04-18 15:58:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-18 15:58:32] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-18 15:58:32] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-18 15:58:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 5, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-18T10:28:34.926000+00:00', 'pinned': False, 'nonce': '1495008132038918144', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-12-23T16:31:49.104000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1495008133465116782', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!ask hi', 'components': [], 'channel_type': 0, 'channel_id': '1453062552572530832', 'author': {'username': 'mlvkag', 'public_flags': 0, 'primary_guild': None, 'id': '986905075668619354', 'global_name': 'mg', 'display_name_styles': {'font_id': 4, 'effect_id': 4, 'colors': [11080677]}, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '95fc28305024a943c3809b8a5db465aa'}, 'attachments': [], 'guild_id': '1453062552010358899'}}
[2026-04-18 15:58:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-18 15:58:35] [DEBUG   ] discord.client: Dispatching event message
[2026-04-18 15:58:35] [DEBUG   ] discord.client: Dispatching event command
[2026-04-18 15:58:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 6, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-18T10:28:35.541000+00:00', 'pinned': False, 'nonce': '5459592273577372669', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1492401280839057420'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-04-11T05:49:52.869000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1495008136044609547', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Thinking...', 'components': [], 'channel_type': 0, 'channel_id': '1453062552572530832', 'author': {'username': 'Nami', 'public_flags': 0, 'primary_guild': None, 'id': '1492397899827511317', 'global_name': None, 'display_name_styles': None, 'discriminator': '1471', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '0d04c5d51730c8f1f2ae089f4db02596'}, 'attachments': [], 'guild_id': '1453062552010358899'}}
[2026-04-18 15:58:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-18 15:58:35] [DEBUG   ] discord.client: Dispatching event message
[2026-04-18 15:58:35] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453062552572530832/messages with {"content":"Thinking...","components":[],"nonce":"5459592273577372669","enforce_nonce":true,"tts":false} has returned 200
[2026-04-18 15:58:35] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages has found its initial rate limit bucket hash (62df3a8bf3cb0dd93018dd80d06039f6).
[2026-04-18 15:58:35] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453062552572530832/messages has received {'type': 0, 'content': 'Thinking...', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-04-18T10:28:35.541000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1495008136044609547', 'channel_id': '1453062552572530832', 'author': {'id': '1492397899827511317', 'username': 'Nami', 'avatar': '0d04c5d51730c8f1f2ae089f4db02596', 'discriminator': '1471', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': '16dab5cd21de61e2b3911263ab5df26c', 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '5459592273577372669'}
[2026-04-18 15:58:37] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453062552572530832/messages with {"content":"*waves virtually* Hey, what can I do for you today? Want to chat about something, play a game, or perhaps I can help with a question? I'm here for you.","components":[],"nonce":"18411431378882792801","enforce_nonce":true,"tts":false} has returned 200
[2026-04-18 15:58:37] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453062552572530832/messages has received {'type': 0, 'content': "*waves virtually* Hey, what can I do for you today? Want to chat about something, play a game, or perhaps I can help with a question? I'm here for you.", 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-04-18T10:28:36.972000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1495008142046531645', 'channel_id': '1453062552572530832', 'author': {'id': '1492397899827511317', 'username': 'Nami', 'avatar': '0d04c5d51730c8f1f2ae089f4db02596', 'discriminator': '1471', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': '16dab5cd21de61e2b3911263ab5df26c', 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '18411431378882792801'}
[2026-04-18 15:58:37] [DEBUG   ] discord.client: Dispatching event command_completion
[2026-04-18 15:58:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 7, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-18T10:28:36.972000+00:00', 'pinned': False, 'nonce': '18411431378882792801', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1492401280839057420'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-04-11T05:49:52.869000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1495008142046531645', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "*waves virtually* Hey, what can I do for you today? Want to chat about something, play a game, or perhaps I can help with a question? I'm here for you.", 'components': [], 'channel_type': 0, 'channel_id': '1453062552572530832', 'author': {'username': 'Nami', 'public_flags': 0, 'primary_guild': None, 'id': '1492397899827511317', 'global_name': None, 'display_name_styles': None, 'discriminator': '1471', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '0d04c5d51730c8f1f2ae089f4db02596'}, 'attachments': [], 'guild_id': '1453062552010358899'}}
[2026-04-18 15:58:37] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-18 15:58:37] [DEBUG   ] discord.client: Dispatching event message
[2026-04-18 15:58:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 8, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-18T10:28:43.426000+00:00', 'pinned': False, 'nonce': '1495008167975714816', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-12-23T16:31:49.104000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1495008169116700693', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'yes', 'components': [], 'channel_type': 0, 'channel_id': '1453062552572530832', 'author': {'username': 'mlvkag', 'public_flags': 0, 'primary_guild': None, 'id': '986905075668619354', 'global_name': 'mg', 'display_name_styles': {'font_id': 4, 'effect_id': 4, 'colors': [11080677]}, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '95fc28305024a943c3809b8a5db465aa'}, 'attachments': [], 'guild_id': '1453062552010358899'}}
[2026-04-18 15:58:43] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-18 15:58:43] [DEBUG   ] discord.client: Dispatching event message
[2026-04-18 15:59:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 8.
[2026-04-18 15:59:01] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-18 15:59:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 9, 'op': 0, 'd': {'user_id': '986905075668619354', 'timestamp': 1776508160, 'member': {'user': {'username': 'mlvkag', 'public_flags': 0, 'primary_guild': None, 'id': '986905075668619354', 'global_name': 'mg', 'display_name_styles': {'font_id': 4, 'effect_id': 4, 'colors': [11080677]}, 'display_name': 'mg', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '95fc28305024a943c3809b8a5db465aa'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-12-23T16:31:49.104000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1453062552572530832', 'guild_id': '1453062552010358899'}}
[2026-04-18 15:59:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-18 15:59:21] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-18 15:59:21] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-18 15:59:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 10, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-18T10:29:22.525000+00:00', 'pinned': False, 'nonce': '1495008331993972736', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-12-23T16:31:49.104000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1495008333109919774', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!guess', 'components': [], 'channel_type': 0, 'channel_id': '1453062552572530832', 'author': {'username': 'mlvkag', 'public_flags': 0, 'primary_guild': None, 'id': '986905075668619354', 'global_name': 'mg', 'display_name_styles': {'font_id': 4, 'effect_id': 4, 'colors': [11080677]}, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '95fc28305024a943c3809b8a5db465aa'}, 'attachments': [], 'guild_id': '1453062552010358899'}}
[2026-04-18 15:59:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-18 15:59:22] [DEBUG   ] discord.client: Dispatching event message
[2026-04-18 15:59:22] [DEBUG   ] discord.client: Dispatching event command
[2026-04-18 15:59:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 11, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-18T10:29:23.098000+00:00', 'pinned': False, 'nonce': '595080853804712103', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1492401280839057420'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-04-11T05:49:52.869000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1495008335512998010', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Alright you have 10 tries to guess the number im thinking of. Go on', 'components': [], 'channel_type': 0, 'channel_id': '1453062552572530832', 'author': {'username': 'Nami', 'public_flags': 0, 'primary_guild': None, 'id': '1492397899827511317', 'global_name': None, 'display_name_styles': None, 'discriminator': '1471', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '0d04c5d51730c8f1f2ae089f4db02596'}, 'attachments': [], 'guild_id': '1453062552010358899'}}
[2026-04-18 15:59:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-18 15:59:23] [DEBUG   ] discord.client: Dispatching event message
[2026-04-18 15:59:23] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453062552572530832/messages with {"content":"Alright you have 10 tries to guess the number im thinking of. Go on","components":[],"nonce":"595080853804712103","enforce_nonce":true,"tts":false} has returned 200
[2026-04-18 15:59:23] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453062552572530832/messages has received {'type': 0, 'content': 'Alright you have 10 tries to guess the number im thinking of. Go on', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-04-18T10:29:23.098000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1495008335512998010', 'channel_id': '1453062552572530832', 'author': {'id': '1492397899827511317', 'username': 'Nami', 'avatar': '0d04c5d51730c8f1f2ae089f4db02596', 'discriminator': '1471', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': '16dab5cd21de61e2b3911263ab5df26c', 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '595080853804712103'}
[2026-04-18 15:59:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 12, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-18T10:29:26.694000+00:00', 'pinned': False, 'nonce': '1495008349559717888', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-12-23T16:31:49.104000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1495008350595710996', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '50', 'components': [], 'channel_type': 0, 'channel_id': '1453062552572530832', 'author': {'username': 'mlvkag', 'public_flags': 0, 'primary_guild': None, 'id': '986905075668619354', 'global_name': 'mg', 'display_name_styles': {'font_id': 4, 'effect_id': 4, 'colors': [11080677]}, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '95fc28305024a943c3809b8a5db465aa'}, 'attachments': [], 'guild_id': '1453062552010358899'}}
[2026-04-18 15:59:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-18 15:59:26] [DEBUG   ] discord.client: Dispatching event message
